id	ledger_id	kind	url	title	version_note	retrieved	digest	note
S1112	command-directory-injection/07	local	src/redkraken/playbooks/command-directory-injection/references/command-injection-filter-bypass.md	command-injection-filter-bypass.md		2026-08-28	sha256:24cd62262101c8c27ea45a577c1cef335c014a95b81016c3ce152003eb4ba315	
S1113	command-directory-injection/07	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/OS Command Injection 2842c37daa29800f9e5bfd3e7dc1be4d.md	OS Command Injection 2842c37daa29800f9e5bfd3e7dc1be4d.md		2026-08-28	sha256:4d4924b2ffab810d7fbd5796ad7693925745ec699e66a041b6d958cb72deb9ed	
S1114	command-directory-injection/07	local	src/redkraken/oob.py	oob.py		2026-08-28	sha256:a0104a35c148b4208e6aa9aac6150950485230eeb54cb447bbc2931300320db9	
S1115	command-directory-injection/07	external	https://portswigger.net/web-security/os-command-injection	OS command injection - PortSwigger Web Security Academy	page states no date; PortSwigger Ltd. copyright 2026; fetched 2026-08-28	2026-08-28	sha256:d432bf1e437aea98201411d6a98a995fc4b37b53edd9d66b22a096b153306c34	
S1116	command-directory-injection/07	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1117	command-directory-injection/08	local	src/redkraken/playbooks/command-directory-injection/playbook.md	playbook.md		2026-08-29	sha256:6530ff50b09d8f2ba74bfed1831e01308d399b98ef6a225853be85a11c309edb	
S1118	command-directory-injection/08	local	src/redkraken/playbooks/command-directory-injection/references/os-command-injection.md	os-command-injection.md		2026-08-28	sha256:0a453e39dabe9c5fffab479a252c344fde6fa3b2f9494bae2ebf84300ad2f2d3	
S1119	command-directory-injection/08	local	src/redkraken/playbooks/command-directory-injection/references/shells.md	shells.md		2026-08-28	sha256:3286a9b8f65d8f4249a569837c5a22d823e120f45a82c501cfd9b9cefb60ea2a	
S1120	command-directory-injection/08	local	src/redkraken/playbooks/command-directory-injection/references/command-injection-filter-bypass.md	command-injection-filter-bypass.md		2026-08-28	sha256:24cd62262101c8c27ea45a577c1cef335c014a95b81016c3ce152003eb4ba315	
S1121	command-directory-injection/08	local	src/redkraken/playbooks/command-directory-injection/references/shells.md	shells.md		2026-08-28	sha256:3286a9b8f65d8f4249a569837c5a22d823e120f45a82c501cfd9b9cefb60ea2a	
S1122	command-directory-injection/08	local	~/Downloads/Personal-Knowledge-Base/3. Completed/os-command-injection/cmd injection.md	cmd injection.md		2026-08-28	sha256:86f9b74a9dbf1ad21b4f578c36729dfa5a7e1bc6240daf7f36feb05a5537202d	
S1123	command-directory-injection/08	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/OS Command Injection 2842c37daa29800f9e5bfd3e7dc1be4d.md	OS Command Injection 2842c37daa29800f9e5bfd3e7dc1be4d.md		2026-08-28	sha256:4d4924b2ffab810d7fbd5796ad7693925745ec699e66a041b6d958cb72deb9ed	
S1124	command-directory-injection/08	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Shells 2842c37daa2980d4b8bbdfe8dd044f20.md	Shells 2842c37daa2980d4b8bbdfe8dd044f20.md		2026-08-28	sha256:7805da4bc1821aa2f762941fbd72e5e7002e0e5d5110e97f479c365b30d40c4b	
S1125	command-directory-injection/08	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SQLi/PostgreSQL-Specific Techniques/Command Execution (RCE) 2862c37daa29809fb187d26f7c99e1f0.md	Command Execution (RCE) 2862c37daa29809fb187d26f7c99e1f0.md		2026-08-28	sha256:bc3bc0638e7b64a6aba7b55d606a076978b92c6ea18b74a459ce60d8636826ce	
S1126	command-directory-injection/08	external	https://portswigger.net/web-security/os-command-injection	OS command injection - PortSwigger Web Security Academy	page states no date; PortSwigger Ltd. copyright 2026; fetched 2026-08-28	2026-08-28	sha256:d432bf1e437aea98201411d6a98a995fc4b37b53edd9d66b22a096b153306c34	
S1127	command-directory-injection/08	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1128	grpc/01	local	src/redkraken/playbooks/grpc/playbook.md	playbook.md		2026-08-29	sha256:f4b799a7b89228df8ed9e70027f45fe4ca799ec8db630efa49ecc302cd51f60a	
S1129	grpc/01	local	src/redkraken/playbooks/api/references/api-soap.md	api-soap.md		2026-08-28	sha256:f72877212b5cc4968a0122a447ed44f129652ab4d181f2c47c404967756d59a4	
S1130	grpc/01	external	https://github.com/grpc/grpc/blob/master/doc/PROTOCOL-WEB.md	gRPC Web (grpc/grpc doc/PROTOCOL-WEB.md)	master branch, no version stated in the document; fetched 2026-08-28	2026-08-28	sha256:9623936813330e8c9b8149ab567ea27507176006e81a6de57399d90d7da2c1e3	
S1131	grpc/01	external	https://github.com/grpc/grpc/blob/master/doc/PROTOCOL-HTTP2.md	gRPC over HTTP2 (grpc/grpc doc/PROTOCOL-HTTP2.md)	master branch, no version stated in the document; fetched 2026-08-28	2026-08-28	sha256:15dc1dd079778cd17c8fd88c0516ba97f30134a9278e82d603a670209e10856d	
S1132	grpc/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1133	grpc/01	external	https://owasp.org/API-Security/editions/2023/en/0xa5-broken-function-level-authorization/	API5:2023 Broken Function Level Authorization - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:ae4569dc730901215d2d0458417bdb095a348225d2c51e48154465be0c664bb2	
S1134	grpc/02	local	src/redkraken/playbooks/grpc/playbook.md	playbook.md		2026-08-29	sha256:f4b799a7b89228df8ed9e70027f45fe4ca799ec8db630efa49ecc302cd51f60a	
S1135	grpc/02	local	src/redkraken/playbooks/api/references/api-soap.md	api-soap.md		2026-08-28	sha256:f72877212b5cc4968a0122a447ed44f129652ab4d181f2c47c404967756d59a4	
S1136	grpc/02	external	https://github.com/grpc/grpc/blob/master/doc/PROTOCOL-HTTP2.md	gRPC over HTTP2 (grpc/grpc doc/PROTOCOL-HTTP2.md)	master branch, no version stated in the document; fetched 2026-08-28	2026-08-28	sha256:15dc1dd079778cd17c8fd88c0516ba97f30134a9278e82d603a670209e10856d	
S1137	grpc/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1138	grpc/02	external	https://owasp.org/API-Security/editions/2023/en/0xa5-broken-function-level-authorization/	API5:2023 Broken Function Level Authorization - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:ae4569dc730901215d2d0458417bdb095a348225d2c51e48154465be0c664bb2	
S1139	grpc/03	local	src/redkraken/playbooks/grpc/playbook.md	playbook.md		2026-08-29	sha256:f4b799a7b89228df8ed9e70027f45fe4ca799ec8db630efa49ecc302cd51f60a	
S1140	grpc/03	external	https://labs.watchtowr.com/cache-me-if-you-can-sitecore-experience-platform-cache-poisoning-to-rce/	Cache Me If You Can: Sitecore Experience Platform Cache Poisoning to RCE - watchTowr Labs (Piotr Bazydlo)	2025-08-29, as stated on the page; recorded by mining shard researchers.json and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:2b0a721a717748565e426ef637def0b74c4f85a8f567508c2ee3ceb4e6e82db6	
S1141	grpc/03	external	https://owasp.org/API-Security/editions/2023/en/0xa5-broken-function-level-authorization/	API5:2023 Broken Function Level Authorization - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:ae4569dc730901215d2d0458417bdb095a348225d2c51e48154465be0c664bb2	
S1142	grpc/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1143	grpc/04	local	src/redkraken/playbooks/grpc/playbook.md	playbook.md		2026-08-29	sha256:f4b799a7b89228df8ed9e70027f45fe4ca799ec8db630efa49ecc302cd51f60a	
S1144	grpc/04	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web service & API attacks/Web Service Attacks/2_Command Injeciton.md	2_Command Injeciton.md		2026-08-28	sha256:97cb17a2ce980239c4f8c9e212bf05ab1e546bea66f037630c88be495b5a403f	
S1145	grpc/04	external	https://owasp.org/API-Security/editions/2023/en/0xa5-broken-function-level-authorization/	API5:2023 Broken Function Level Authorization - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:ae4569dc730901215d2d0458417bdb095a348225d2c51e48154465be0c664bb2	
S1146	grpc/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1147	structured-injection/01	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1148	structured-injection/01	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1149	structured-injection/01	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1150	structured-injection/01	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1151	structured-injection/01	local	~/hacking-wiki/concepts/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:1125f34443dc5948c0213dfd1e1371e21db5e199195724f80952db5118c4b729	
S1152	structured-injection/01	local	~/hacking-wiki/concepts/smtp.md	smtp.md		2026-08-28	sha256:f904ac5e2ffad592faf3e4ea6aa8f234e9a1496b8954ef8c71f4f9055dada05e	
S1153	structured-injection/01	external	https://owasp.org/www-project-web-security-testing-guide/latest/4-Web_Application_Security_Testing/07-Input_Validation_Testing/10-Testing_for_IMAP_SMTP_Injection	WSTG-INPV-10 Testing for IMAP SMTP Injection - OWASP Web Security Testing Guide	'latest' channel, no version number stated on the page; fetched 2026-08-28	2026-08-28	sha256:ac6940a109c1eab30b84a5e5235a81feed0648c9fdb5b9d08e0ecb47ce9be32d	
S1154	structured-injection/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1155	structured-injection/02	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1156	structured-injection/02	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1157	structured-injection/02	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1158	structured-injection/02	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1159	structured-injection/02	external	https://owasp.org/www-project-web-security-testing-guide/latest/4-Web_Application_Security_Testing/07-Input_Validation_Testing/10-Testing_for_IMAP_SMTP_Injection	WSTG-INPV-10 Testing for IMAP SMTP Injection - OWASP Web Security Testing Guide	'latest' channel, no version number stated on the page; fetched 2026-08-28	2026-08-28	sha256:ac6940a109c1eab30b84a5e5235a81feed0648c9fdb5b9d08e0ecb47ce9be32d	
S1160	structured-injection/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1161	structured-injection/03	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1162	structured-injection/03	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1163	structured-injection/03	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1164	structured-injection/03	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1165	structured-injection/03	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE/LFI and RCE 2842c37daa298059a438d7470da33fc8.md	LFI and RCE 2842c37daa298059a438d7470da33fc8.md		2026-08-28	sha256:13bfb96a3ae7ae3a239ae29ea5581e68c3a11220f488b6e734f53ce538cf62aa	
S1166	structured-injection/03	local	src/redkraken/playbooks/api/references/api-soap.md	api-soap.md		2026-08-28	sha256:f72877212b5cc4968a0122a447ed44f129652ab4d181f2c47c404967756d59a4	
S1167	structured-injection/03	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1168	structured-injection/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1169	structured-injection/04	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1170	structured-injection/04	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1171	structured-injection/04	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1172	structured-injection/04	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1173	structured-injection/04	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE e3342c98503342e2a7c481568d3c1769.md	XXE e3342c98503342e2a7c481568d3c1769.md		2026-08-28	sha256:61e40636566d70de306acaffa3b844b1ccd5268252a1b439ec4327d35dcb427b	
S1174	structured-injection/04	local	~/hacking-wiki/concepts/xxe.md	xxe.md		2026-08-28	sha256:706539d2324043ae6fde502ed7275315d3fba57478e6c910493b14852f8872da	
S1175	structured-injection/04	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1176	structured-injection/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1177	structured-injection/05	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1178	structured-injection/05	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1179	structured-injection/05	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1180	structured-injection/05	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1181	structured-injection/05	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1182	structured-injection/05	external	https://owasp.org/www-project-web-security-testing-guide/latest/4-Web_Application_Security_Testing/07-Input_Validation_Testing/07-Testing_for_XML_Injection	WSTG-INPV-07 Testing for XML Injection - OWASP Web Security Testing Guide	'latest' channel, no version number stated on the page; fetched 2026-08-28	2026-08-28	sha256:81c774ae4fd861e5ee85a9524885cca2e6049013a12be0c3109806546740de64	
S1183	structured-injection/06	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1184	structured-injection/06	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1185	structured-injection/06	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1186	structured-injection/06	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1187	structured-injection/06	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE/LFI and RCE 2842c37daa298059a438d7470da33fc8.md	LFI and RCE 2842c37daa298059a438d7470da33fc8.md		2026-08-28	sha256:13bfb96a3ae7ae3a239ae29ea5581e68c3a11220f488b6e734f53ce538cf62aa	
S1188	structured-injection/06	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1189	structured-injection/06	external	https://owasp.org/www-project-web-security-testing-guide/latest/4-Web_Application_Security_Testing/07-Input_Validation_Testing/07-Testing_for_XML_Injection	WSTG-INPV-07 Testing for XML Injection - OWASP Web Security Testing Guide	'latest' channel, no version number stated on the page; fetched 2026-08-28	2026-08-28	sha256:81c774ae4fd861e5ee85a9524885cca2e6049013a12be0c3109806546740de64	
S1190	structured-injection/07	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1191	structured-injection/07	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1192	structured-injection/07	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1193	structured-injection/07	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1194	structured-injection/07	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE e3342c98503342e2a7c481568d3c1769.md	XXE e3342c98503342e2a7c481568d3c1769.md		2026-08-28	sha256:61e40636566d70de306acaffa3b844b1ccd5268252a1b439ec4327d35dcb427b	
S1195	structured-injection/07	local	~/hacking-wiki/concepts/xxe.md	xxe.md		2026-08-28	sha256:706539d2324043ae6fde502ed7275315d3fba57478e6c910493b14852f8872da	
S1196	structured-injection/07	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web attacks/XML External Entity (XXE) Injection/2_Local_File_Disclosure_and_RCE_INFO.md	2_Local_File_Disclosure_and_RCE_INFO.md		2026-08-28	sha256:a9f6af1c2e12b9f3f4a42f971cb0b4021df05101bbfcae3a38bc1a72a327422d	
S1197	structured-injection/07	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1198	structured-injection/07	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1199	structured-injection/07	external	https://owasp.org/www-project-web-security-testing-guide/latest/4-Web_Application_Security_Testing/07-Input_Validation_Testing/07-Testing_for_XML_Injection	WSTG-INPV-07 Testing for XML Injection - OWASP Web Security Testing Guide	'latest' channel, no version number stated on the page; fetched 2026-08-28	2026-08-28	sha256:81c774ae4fd861e5ee85a9524885cca2e6049013a12be0c3109806546740de64	
S1200	structured-injection/08	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1201	structured-injection/08	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1202	structured-injection/08	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1203	structured-injection/08	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1204	structured-injection/08	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE/Advanced File Disclosure 2842c37daa2980f1b258e3836f753e0d.md	Advanced File Disclosure 2842c37daa2980f1b258e3836f753e0d.md		2026-08-28	sha256:a154d9da8fc50a486dbe1ef9f9fd4dd7112c99cdcb32b050d50e38059a07245d	
S1205	structured-injection/08	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE/LFI and RCE 2842c37daa298059a438d7470da33fc8.md	LFI and RCE 2842c37daa298059a438d7470da33fc8.md		2026-08-28	sha256:13bfb96a3ae7ae3a239ae29ea5581e68c3a11220f488b6e734f53ce538cf62aa	
S1206	structured-injection/08	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web attacks/XML External Entity (XXE) Injection/3_Advanced_File_Disclosure_INFO.md	3_Advanced_File_Disclosure_INFO.md		2026-08-28	sha256:122f22cf6584bb8a1ae6fd0b824c7c1f86c90bfdc17be67c0abbb25c9339f223	
S1207	structured-injection/08	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1208	structured-injection/08	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1209	structured-injection/09	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1210	structured-injection/09	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1211	structured-injection/09	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
